timestamp,symbol,x,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99
2019-10-24D00:07:20.368859000,XBTUSD,7499,2189139,7498.5,163615,7498,188938,7497.5,98891,7497,75908,7496.5,123498,7496,93609,7495.5,86427,7495,85380,7494.5,62260,7494,311762,7493.5,47099,7493,30569,7492.5,69959,7492,255544,7491.5,39719,7491,226779,7490.5,103599,7490,351902,7489.5,229621,7489,18231,7488.5,36754,7488,144491,7487.5,29231,7487,1032091,7486.5,232738,7486,124399,7485.5,20578,7485,74793,7484.5,5345,7484,83385,7483.5,162986,7483,35592,7482.5,29960,7482,175109,7481.5,1473536,7481,59348,7480.5,146069,7480,130718,7479.5,36636,7479,24538,7478.5,49065,7478,46040,7477.5,17677,7477,89163,7476.5,44198,7476,163803,7475.5,72724,7475,160929,7474.5,83888
2019-10-24D01:48:25.239395000,XBTUSD,7427,56615,7426.5,98783,7426,53581,7425.5,24177,7425,129208,7424.5,53488,7424,134702,7423.5,119887,7423,141260,7422.5,135805,7422,24295,7421.5,17747,7421,157543,7420.5,41101,7420,127559,7419.5,68893,7419,89610,7418.5,146603,7418,1037600,7417.5,67519,7417,92105,7416.5,299183,7416,247030,7415.5,5147,7415,131042,7414.5,1016812,7414,146038,7413.5,40149,7413,27242,7412.5,370052,7412,327935,7411.5,144925,7411,132653,7410.5,73283,7410,392642,7409.5,87608,7409,17833,7408.5,79535,7408,6948,7407.5,90901,7407,13977,7406.5,181558,7406,681354,7405.5,105383,7405,10390,7404.5,56689,7404,11145,7403.5,39173,7403,42482,7402.5,53001
2019-10-24D01:48:25.248585000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,29183,160.2,57118,160.15,9699,160.1,29674,160.05,14972,160,61563,159.95,47141,159.9,35534,159.85,28185,159.8,136139,159.75,42639,159.7,150345,159.65,63953,159.6,49390,159.55,59096,159.5,100280,159.45,44282,159.4,6794,159.35,41810,159.3,33572,159.25,217644,159.2,91873,159.15,94095,159.1,66792,159.05,118114,159,52548,158.95,126541,158.9,120933,158.85,20507,158.8,37439,158.75,78809,158.7,57913,158.65,41119,158.6,24158,158.55,47235,158.5,73258,158.45,106691,158.4,55430,158.35,35107,158.3,74552,158.25,30058,158.2,91519,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:25.251897000,XBTUSD,7427,56615,7426.5,98783,7426,53581,7425.5,24177,7425,129208,7424.5,53488,7424,134702,7423.5,119887,7423,141260,7422.5,135805,7422,24295,7421.5,17747,7421,157543,7420.5,41101,7420,127559,7419.5,68893,7419,89610,7418.5,146603,7418,1037600,7417.5,67519,7417,92105,7416.5,299183,7416,247030,7415.5,5147,7415,131042,7414.5,1016812,7414,146038,7413.5,40149,7413,27242,7412.5,370052,7412,327935,7411.5,144925,7411,132653,7410.5,73283,7410,392642,7409.5,87608,7409,17833,7408.5,79535,7408,6948,7407.5,90901,7407,13977,7406.5,181558,7406,681354,7405.5,105383,7405,10390,7404.5,56689,7404,11145,7403.5,39173,7403,42482,7402.5,53001
2019-10-24D01:48:25.253412000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,29183,160.2,57118,160.15,9699,160.1,29674,160.05,14972,160,61563,159.95,47141,159.9,35534,159.85,28185,159.8,136139,159.75,42639,159.7,150345,159.65,63953,159.6,49390,159.55,59096,159.5,100280,159.45,44282,159.4,6794,159.35,41810,159.3,33572,159.25,217644,159.2,91873,159.15,94095,159.1,66792,159.05,118114,159,52548,158.95,126541,158.9,120933,158.85,20507,158.8,37439,158.75,78809,158.7,57913,158.65,41119,158.6,24158,158.55,47235,158.5,73258,158.45,106691,158.4,55430,158.35,35107,158.3,74552,158.25,30058,158.2,91519,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:25.255964000,XBTUSD,7427,56615,7426.5,98783,7426,53581,7425.5,24177,7425,129208,7424.5,53488,7424,134702,7423.5,119887,7423,141260,7422.5,135805,7422,24295,7421.5,17747,7421,157543,7420.5,41101,7420,127559,7419.5,68893,7419,89610,7418.5,146603,7418,1037600,7417.5,67519,7417,92105,7416.5,299183,7416,247030,7415.5,5147,7415,131042,7414.5,1016812,7414,146038,7413.5,40149,7413,27242,7412.5,370052,7412,327935,7411.5,144925,7411,132653,7410.5,73283,7410,392642,7409.5,87608,7409,17833,7408.5,79535,7408,6948,7407.5,90901,7407,13977,7406.5,181558,7406,681354,7405.5,105383,7405,10390,7404.5,56689,7404,11145,7403.5,39173,7403,42482,7402.5,53001
2019-10-24D01:48:25.324619000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,29183,160.2,57118,160.15,9699,160.1,29674,160.05,14972,160,61563,159.95,47141,159.9,35534,159.85,28185,159.8,136139,159.75,42639,159.7,150345,159.65,63953,159.6,49390,159.55,59096,159.5,100280,159.45,44282,159.4,6794,159.35,41810,159.3,33572,159.25,217644,159.2,91873,159.15,94095,159.1,66792,159.05,118114,159,52548,158.95,126541,158.9,120933,158.85,20507,158.8,37439,158.75,78809,158.7,57913,158.65,41119,158.6,24158,158.55,47235,158.5,73258,158.45,106691,158.4,55430,158.35,35107,158.3,74552,158.25,30058,158.2,91519,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:25.327038000,XBTUSD,7427,56615,7426.5,98783,7426,53581,7425.5,24177,7425,129208,7424.5,53488,7424,134702,7423.5,119887,7423,141260,7422.5,135805,7422,24295,7421.5,17747,7421,157543,7420.5,41101,7420,127559,7419.5,68893,7419,89610,7418.5,146603,7418,1037600,7417.5,67519,7417,92105,7416.5,299183,7416,247030,7415.5,5147,7415,131042,7414.5,1016812,7414,146038,7413.5,40149,7413,27242,7412.5,370052,7412,327935,7411.5,144925,7411,132653,7410.5,73283,7410,392642,7409.5,87608,7409,17833,7408.5,79535,7408,6948,7407.5,90901,7407,13977,7406.5,181558,7406,681354,7405.5,105383,7405,10390,7404.5,56689,7404,11145,7403.5,39173,7403,42482,7402.5,53001
2019-10-24D01:48:25.431300000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,29183,160.2,57118,160.15,9699,160.1,29674,160.05,14972,160,61563,159.95,47141,159.9,35534,159.85,28185,159.8,136139,159.75,42639,159.7,150345,159.65,63953,159.6,49390,159.55,59096,159.5,100280,159.45,44282,159.4,6794,159.35,41810,159.3,33572,159.25,217644,159.2,91873,159.15,94095,159.1,66792,159.05,118114,159,52548,158.95,126541,158.9,120933,158.85,20507,158.8,37439,158.75,78809,158.7,57913,158.65,41119,158.6,24158,158.55,47235,158.5,73258,158.45,106691,158.4,55430,158.35,35107,158.3,74552,158.25,30058,158.2,91519,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:25.434811000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:25.435692000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,35501,160.2,49439,160.15,9619,160.1,24795,160.05,20611,160,56231,159.95,52780,159.9,30554,159.85,40239,159.8,140119,159.75,48278,159.7,117323,159.65,85686,159.6,41533,159.55,48893,159.5,149012,159.45,58036,159.4,50651,159.35,41810,159.3,139105,159.25,112926,159.2,47239,159.15,95244,159.1,83055,159.05,120025,159,82784,158.95,115431,158.9,112130,158.85,13357,158.8,40727,158.75,32674,158.7,100425,158.65,35466,158.6,30077,158.55,40804,158.5,25271,158.45,154754,158.4,55430,158.35,35107,158.3,80870,158.25,30058,158.2,97837,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:26.042277000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:26.125224000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:26.126071000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,35501,160.2,49439,160.15,9619,160.1,24795,160.05,20611,160,56231,159.95,52780,159.9,30554,159.85,40239,159.8,140119,159.75,48278,159.7,117323,159.65,85686,159.6,41533,159.55,48893,159.5,149012,159.45,58036,159.4,50651,159.35,41810,159.3,139105,159.25,112926,159.2,47239,159.15,95244,159.1,83055,159.05,120025,159,82784,158.95,115431,158.9,112130,158.85,13357,158.8,40727,158.75,32674,158.7,100425,158.65,35466,158.6,30077,158.55,40804,158.5,25271,158.45,154754,158.4,55430,158.35,35107,158.3,80870,158.25,30058,158.2,97837,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:26.663702000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:26.666940000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:26.667708000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,35501,160.2,49439,160.15,9619,160.1,24795,160.05,20611,160,56231,159.95,52780,159.9,30554,159.85,40239,159.8,140119,159.75,48278,159.7,117323,159.65,85686,159.6,41533,159.55,48893,159.5,149012,159.45,58036,159.4,50651,159.35,41810,159.3,139105,159.25,112926,159.2,47239,159.15,95244,159.1,83055,159.05,120025,159,82784,158.95,115431,158.9,112130,158.85,13357,158.8,40727,158.75,32674,158.7,100425,158.65,35466,158.6,30077,158.55,40804,158.5,25271,158.45,154754,158.4,55430,158.35,35107,158.3,80870,158.25,30058,158.2,97837,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:26.668713000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:26.669753000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:26.670548000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:27.092435000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,35501,160.2,49439,160.15,9619,160.1,24795,160.05,20611,160,56231,159.95,52780,159.9,30554,159.85,40239,159.8,140119,159.75,48278,159.7,117323,159.65,85686,159.6,41533,159.55,48893,159.5,149012,159.45,58036,159.4,50651,159.35,41810,159.3,139105,159.25,112926,159.2,47239,159.15,95244,159.1,83055,159.05,120025,159,82784,158.95,115431,158.9,112130,158.85,13357,158.8,40727,158.75,32674,158.7,100425,158.65,35466,158.6,30077,158.55,40804,158.5,25271,158.45,154754,158.4,55430,158.35,35107,158.3,80870,158.25,30058,158.2,97837,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:27.094624000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:27.095168000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,35501,160.2,49439,160.15,9619,160.1,24795,160.05,20611,160,56231,159.95,52780,159.9,30554,159.85,40239,159.8,140119,159.75,48278,159.7,117323,159.65,85686,159.6,41533,159.55,48893,159.5,149012,159.45,58036,159.4,50651,159.35,41810,159.3,139105,159.25,112926,159.2,47239,159.15,95244,159.1,83055,159.05,120025,159,82784,158.95,115431,158.9,112130,158.85,13357,158.8,40727,158.75,32674,158.7,100425,158.65,35466,158.6,30077,158.55,40804,158.5,25271,158.45,154754,158.4,55430,158.35,35107,158.3,80870,158.25,30058,158.2,97837,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:27.096270000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:27.098892000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:27.099648000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,35501,160.2,49439,160.15,9619,160.1,24795,160.05,20611,160,56231,159.95,52780,159.9,30554,159.85,40239,159.8,140119,159.75,48278,159.7,117323,159.65,85686,159.6,41533,159.55,48893,159.5,149012,159.45,58036,159.4,50651,159.35,41810,159.3,139105,159.25,112926,159.2,47239,159.15,95244,159.1,83055,159.05,120025,159,82784,158.95,115431,158.9,112130,158.85,13357,158.8,40727,158.75,32674,158.7,100425,158.65,35466,158.6,30077,158.55,40804,158.5,25271,158.45,154754,158.4,55430,158.35,35107,158.3,80870,158.25,30058,158.2,97837,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:27.101446000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:27.102048000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,35501,160.2,49439,160.15,9619,160.1,24795,160.05,20611,160,56231,159.95,52780,159.9,30554,159.85,40239,159.8,140119,159.75,48278,159.7,117323,159.65,85686,159.6,41533,159.55,48893,159.5,149012,159.45,58036,159.4,50651,159.35,41810,159.3,139105,159.25,112926,159.2,47239,159.15,95244,159.1,83055,159.05,120025,159,82784,158.95,115431,158.9,112130,158.85,13357,158.8,40727,158.75,32674,158.7,100425,158.65,35466,158.6,30077,158.55,40804,158.5,25271,158.45,154754,158.4,55430,158.35,35107,158.3,80870,158.25,30058,158.2,97837,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:27.122249000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
2019-10-24D01:48:27.230244000,ETHUSD,160.5,28462,160.45,9226,160.4,7066,160.35,15140,160.3,1030,160.25,35501,160.2,49439,160.15,9619,160.1,24795,160.05,20611,160,56231,159.95,52780,159.9,30554,159.85,40239,159.8,140119,159.75,48278,159.7,117323,159.65,85686,159.6,41533,159.55,48893,159.5,149012,159.45,58036,159.4,50651,159.35,41810,159.3,139105,159.25,112926,159.2,47239,159.15,95244,159.1,83055,159.05,120025,159,82784,158.95,115431,158.9,112130,158.85,13357,158.8,40727,158.75,32674,158.7,100425,158.65,35466,158.6,30077,158.55,40804,158.5,25271,158.45,154754,158.4,55430,158.35,35107,158.3,80870,158.25,30058,158.2,97837,158.15,26073,158.1,52173,158.05,15892
2019-10-24D01:48:27.232199000,XBTUSD,7427,53906,7426.5,101745,7426,30636,7425.5,110495,7425,58477,7424.5,15438,7424,97665,7423.5,88031,7423,314120,7422.5,155202,7422,74900,7421.5,24859,7421,164316,7420.5,18193,7420,87825,7419.5,136144,7419,152030,7418.5,51339,7418,1034160,7417.5,72107,7417,220906,7416.5,14655,7416,311428,7415.5,10678,7415,2101328,7414.5,390782,7414,28355,7413.5,16815,7413,8166,7412.5,371716,7412,318791,7411.5,224817,7411,150625,7410.5,52996,7410,150835,7409.5,128374,7409,77828,7408.5,75935,7408,79326,7407.5,125024,7407,17330,7406.5,215760,7406,604867,7405.5,71299,7405,74176,7404.5,102340,7404,12836,7403.5,25801,7403,44502,7402.5,69228
